sku,nombre_producto,Descripciones,nombre_variante,grupo_variante,presentacion,color,categoria,subcategoria,precio_cop,stock,gestionar_stock,peso_kg,codigo_industrial,url_slug,imagen_principal,galeria_imagenes,usos,caracteristicas,modo_empleo,aplicacion_faq,pre_tratamiento,ficha_tecnica_url,ghs_pictogramas,precauciones_h,consejos_prudencia_p,estado
CO-PR-002,PROFESIONAL INCOLORO,,PROFESIONAL INCOLORO 2L,CO-PR,2L,,"calzado, carpinteria y tapiceria",multiusos,,0,1,,1111200416,profesional-incoloro-2l,products/profesional-incoloro/002-01.jpg,products/profesional-incoloro/002-02.jpg|products/profesional-incoloro/002-03.jpg,ADHESIVO MULTIUSOS - ACABADO TRANSPARENTE,Multiusos Incoloro Amplio tiempo abierto Buena brochabilidad,"Preparar: Las superficies deben estar libres de polvo, grasas, tintas y aceites. Se recomienda que estén ligeramente ásperas (lijadas). 2. Aplicar: Extienda con cepillo, brocha o espátula sobre ambas caras (en absorbentes aplique dos manos). 3. Secado: Realice el pegue en un intervalo de 10 a 50 min",,,,GHS02|GHS05|GHS07|GHS08,H225/H226: Líquidos y vapores inflamables o muy inflamables. H304: Puede ser mortal en caso de ingestión y penetración en las vías respiratorias. H315: Provoca irritación cutánea. H318: Provoca lesiones oculares graves. H335/H336: Puede irritar las v,"P210: Mantener alejado del calor, chispas y llamas. No fumar. P280: Llevar guantes, prendas, gafas y máscara de protección. P301+P310: EN CASE DE INGESTIÓN: Llamar inmediatamente a un médico. NO provocar vómito. P305+P351+P338: EN CASO DE CONTACTO CO",1
CO-PR-003,PROFESIONAL INCOLORO,,PROFESIONAL INCOLORO 3L,CO-PR,3L,,"calzado, carpinteria y tapiceria",multiusos,,0,1,,1111200417,profesional-incoloro-3l,products/profesional-incoloro/003-01.jpg,products/profesional-incoloro/003-02.jpg|products/profesional-incoloro/003-03.jpg,ADHESIVO MULTIUSOS - ACABADO TRANSPARENTE,Multiusos Incoloro Amplio tiempo abierto Buena brochabilidad,"Preparar: Las superficies deben estar libres de polvo, grasas, tintas y aceites. Se recomienda que estén ligeramente ásperas (lijadas). 2. Aplicar: Extienda con cepillo, brocha o espátula sobre ambas caras (en absorbentes aplique dos manos). 3. Secado: Realice el pegue en un intervalo de 10 a 50 min",,,,GHS02|GHS05|GHS07|GHS08,H225/H226: Líquidos y vapores inflamables o muy inflamables. H304: Puede ser mortal en caso de ingestión y penetración en las vías respiratorias. H315: Provoca irritación cutánea. H318: Provoca lesiones oculares graves. H335/H336: Puede irritar las v,"P210: Mantener alejado del calor, chispas y llamas. No fumar. P280: Llevar guantes, prendas, gafas y máscara de protección. P301+P310: EN CASE DE INGESTIÓN: Llamar inmediatamente a un médico. NO provocar vómito. P305+P351+P338: EN CASO DE CONTACTO CO",1
CO-PR-040,PROFESIONAL INCOLORO,,PROFESIONAL INCOLORO 4 Gal,CO-PR,4 Gal,,"calzado, carpinteria y tapiceria",multiusos,,0,1,,1111200426,profesional-incoloro-4-gal,products/profesional-incoloro/040-01.jpg,products/profesional-incoloro/040-02.jpg|products/profesional-incoloro/040-03.jpg,ADHESIVO MULTIUSOS - ACABADO TRANSPARENTE,Multiusos Incoloro Amplio tiempo abierto Buena brochabilidad,"Preparar: Las superficies deben estar libres de polvo, grasas, tintas y aceites. Se recomienda que estén ligeramente ásperas (lijadas). 2. Aplicar: Extienda con cepillo, brocha o espátula sobre ambas caras (en absorbentes aplique dos manos). 3. Secado: Realice el pegue en un intervalo de 10 a 50 min",,,,GHS02|GHS05|GHS07|GHS08,H225/H226: Líquidos y vapores inflamables o muy inflamables. H304: Puede ser mortal en caso de ingestión y penetración en las vías respiratorias. H315: Provoca irritación cutánea. H318: Provoca lesiones oculares graves. H335/H336: Puede irritar las v,"P210: Mantener alejado del calor, chispas y llamas. No fumar. P280: Llevar guantes, prendas, gafas y máscara de protección. P301+P310: EN CASE DE INGESTIÓN: Llamar inmediatamente a un médico. NO provocar vómito. P305+P351+P338: EN CASO DE CONTACTO CO",1
CO-PR-080,PROFESIONAL INCOLORO,,PROFESIONAL INCOLORO 8 Gal,CO-PR,8 Gal,,"calzado, carpinteria y tapiceria",multiusos,,0,1,,1111200483,profesional-incoloro-8-gal,products/profesional-incoloro/080-01.jpg,products/profesional-incoloro/080-02.jpg|products/profesional-incoloro/080-03.jpg,ADHESIVO MULTIUSOS - ACABADO TRANSPARENTE,Multiusos Incoloro Amplio tiempo abierto Buena brochabilidad,"Preparar: Las superficies deben estar libres de polvo, grasas, tintas y aceites. Se recomienda que estén ligeramente ásperas (lijadas). 2. Aplicar: Extienda con cepillo, brocha o espátula sobre ambas caras (en absorbentes aplique dos manos). 3. Secado: Realice el pegue en un intervalo de 10 a 50 min",,,,GHS02|GHS05|GHS07|GHS08,H225/H226: Líquidos y vapores inflamables o muy inflamables. H304: Puede ser mortal en caso de ingestión y penetración en las vías respiratorias. H315: Provoca irritación cutánea. H318: Provoca lesiones oculares graves. H335/H336: Puede irritar las v,"P210: Mantener alejado del calor, chispas y llamas. No fumar. P280: Llevar guantes, prendas, gafas y máscara de protección. P301+P310: EN CASE DE INGESTIÓN: Llamar inmediatamente a un médico. NO provocar vómito. P305+P351+P338: EN CASO DE CONTACTO CO",1
CO-PR-530,PROFESIONAL INCOLORO,,PROFESIONAL INCOLORO 53 Gal,CO-PR,53 Gal,,"calzado, carpinteria y tapiceria",multiusos,,0,1,,1111200452,profesional-incoloro-53-gal,products/profesional-incoloro/530-01.jpg,products/profesional-incoloro/530-02.jpg|products/profesional-incoloro/530-03.jpg,ADHESIVO MULTIUSOS - ACABADO TRANSPARENTE,Multiusos Incoloro Amplio tiempo abierto Buena brochabilidad,"Preparar: Las superficies deben estar libres de polvo, grasas, tintas y aceites. Se recomienda que estén ligeramente ásperas (lijadas). 2. Aplicar: Extienda con cepillo, brocha o espátula sobre ambas caras (en absorbentes aplique dos manos). 3. Secado: Realice el pegue en un intervalo de 10 a 50 min",,,,GHS02|GHS05|GHS07|GHS08,H225/H226: Líquidos y vapores inflamables o muy inflamables. H304: Puede ser mortal en caso de ingestión y penetración en las vías respiratorias. H315: Provoca irritación cutánea. H318: Provoca lesiones oculares graves. H335/H336: Puede irritar las v,"P210: Mantener alejado del calor, chispas y llamas. No fumar. P280: Llevar guantes, prendas, gafas y máscara de protección. P301+P310: EN CASE DE INGESTIÓN: Llamar inmediatamente a un médico. NO provocar vómito. P305+P351+P338: EN CASO DE CONTACTO CO",1
CO-SP-375,SUPERPIEL ESPECIAL,,SUPERPIEL ESPECIAL 375cc,CO-SP,375cc,,Calzado,Marroquinería,,0,1,,11112601104,superpiel-especial-375cc,products/superpiel-especial/375-01.jpg,products/superpiel-especial/375-02.jpg|products/superpiel-especial/375-03.jpg,ADHESIVO DE CONTACTO PARA CUERO Y CALZADO,Alta fuerza inicial y final Excelente brochabilidad Tiempo abierto controlado Acabado limpio,"Preparar: Agitar antes de usar. Superficies limpias, secas y sin grasa",,,,,,,
CO-SP-750,SUPERPIEL ESPECIAL,,SUPERPIEL ESPECIAL 750cc,CO-SP,750cc,,Calzado,Marroquinería,,0,1,,1111260109,superpiel-especial-750cc,products/superpiel-especial/750-01.jpg,products/superpiel-especial/750-02.jpg|products/superpiel-especial/750-03.jpg,ADHESIVO DE CONTACTO PARA CUERO Y CALZADO,Alta fuerza inicial y final Excelente brochabilidad Tiempo abierto controlado Acabado limpio,"Preparar: Agitar antes de usar. Superficies limpias, secas y sin grasa",,,,,,,
CO-SP-002,SUPERPIEL ESPECIAL,,SUPERPIEL ESPECIAL 2L,CO-SP,2L,,Calzado,Marroquinería,,0,1,,1111260116,superpiel-especial-2l,products/superpiel-especial/002-01.jpg,products/superpiel-especial/002-02.jpg|products/superpiel-especial/002-03.jpg,ADHESIVO DE CONTACTO PARA CUERO Y CALZADO,Alta fuerza inicial y final Excelente brochabilidad Tiempo abierto controlado Acabado limpio,"Preparar: Agitar antes de usar. Superficies limpias, secas y sin grasa",,,,,,,
CO-SP-003,SUPERPIEL ESPECIAL,,SUPERPIEL ESPECIAL 3L,CO-SP,3L,,Calzado,Marroquinería,,0,1,,1111260117,superpiel-especial-3l,products/superpiel-especial/003-01.jpg,products/superpiel-especial/003-02.jpg|products/superpiel-especial/003-03.jpg,ADHESIVO DE CONTACTO PARA CUERO Y CALZADO,Alta fuerza inicial y final Excelente brochabilidad Tiempo abierto controlado Acabado limpio,"Preparar: Agitar antes de usar. Superficies limpias, secas y sin grasa",,,,,,,
CO-SP-005,SUPERPIEL ESPECIAL,,SUPERPIEL ESPECIAL 5L,CO-SP,5L,,Calzado,Marroquinería,,0,1,,1111260187,superpiel-especial-5l,products/superpiel-especial/005-01.jpg,products/superpiel-especial/005-02.jpg|products/superpiel-especial/005-03.jpg,ADHESIVO DE CONTACTO PARA CUERO Y CALZADO,Alta fuerza inicial y final Excelente brochabilidad Tiempo abierto controlado Acabado limpio,"Preparar: Agitar antes de usar. Superficies limpias, secas y sin grasa",,,,,,,
CO-SO-750,Solucion Incasol,,Solucion Incasol 750cc,CO-SO,750cc,,Multiusos,Manualidades,,0,1,,1144010109,solucion-incasol-750cc,products/solucion-incasol/750-01.jpg,products/solucion-incasol/750-02.jpg|products/solucion-incasol/750-03.jpg,ADHESIVO DE SOSTENIMIENTO RÁPIDO,Película flexible No mancha Unión inmediata Secado rápido,"Preparar: Superficies limpias, secas y sin grasa. 2. Aplicar: Aplicar uniforme con brocha, rodillo o espátula. 3. Secado: Tiempo abierto variable (minutos hasta 24 h). En exigentes aplicar dos capas con secado mínimo de 10 min. 4. Unir: Juntar y aplicar presión uniforme.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H317: Puede provocar reacción alérgica en la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para or,"P210: Mantener alejado de calor o chispas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P303+P361+P353: En caso de contac",1
CO-SO-003,Solucion Incasol,,Solucion Incasol 3L,CO-SO,3L,,Multiusos,Manualidades,,0,1,,1144010117,solucion-incasol-3l,products/solucion-incasol/003-01.jpg,products/solucion-incasol/003-02.jpg|products/solucion-incasol/003-03.jpg,ADHESIVO DE SOSTENIMIENTO RÁPIDO,Película flexible No mancha Unión inmediata Secado rápido,"Preparar: Superficies limpias, secas y sin grasa. 2. Aplicar: Aplicar uniforme con brocha, rodillo o espátula. 3. Secado: Tiempo abierto variable (minutos hasta 24 h). En exigentes aplicar dos capas con secado mínimo de 10 min. 4. Unir: Juntar y aplicar presión uniforme.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H317: Puede provocar reacción alérgica en la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para or,"P210: Mantener alejado de calor o chispas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P303+P361+P353: En caso de contac",1
CO-SO-045,Solucion Incasol,,Solucion Incasol 4.5 Gal,CO-SO,4.5 Gal,,Multiusos,Manualidades,,0,1,,1144010127,solucion-incasol-4-5-gal,products/solucion-incasol/045-01.jpg,products/solucion-incasol/045-02.jpg|products/solucion-incasol/045-03.jpg,ADHESIVO DE SOSTENIMIENTO RÁPIDO,Película flexible No mancha Unión inmediata Secado rápido,"Preparar: Superficies limpias, secas y sin grasa. 2. Aplicar: Aplicar uniforme con brocha, rodillo o espátula. 3. Secado: Tiempo abierto variable (minutos hasta 24 h). En exigentes aplicar dos capas con secado mínimo de 10 min. 4. Unir: Juntar y aplicar presión uniforme.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H317: Puede provocar reacción alérgica en la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para or,"P210: Mantener alejado de calor o chispas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P303+P361+P353: En caso de contac",1
CO-SO-150,Solucion Incasol,,Solucion Incasol 15 Gal,CO-SO,15 Gal,,Multiusos,Manualidades,,0,1,,16gal ESTA EN 16GL 1144010137,solucion-incasol-15-gal,products/solucion-incasol/150-01.jpg,products/solucion-incasol/150-02.jpg|products/solucion-incasol/150-03.jpg,ADHESIVO DE SOSTENIMIENTO RÁPIDO,Película flexible No mancha Unión inmediata Secado rápido,"Preparar: Superficies limpias, secas y sin grasa. 2. Aplicar: Aplicar uniforme con brocha, rodillo o espátula. 3. Secado: Tiempo abierto variable (minutos hasta 24 h). En exigentes aplicar dos capas con secado mínimo de 10 min. 4. Unir: Juntar y aplicar presión uniforme.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H317: Puede provocar reacción alérgica en la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para or,"P210: Mantener alejado de calor o chispas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P303+P361+P353: En caso de contac",1
CO-SO-530,Solucion Incasol,,Solucion Incasol 53 Gal,CO-SO,53 Gal,,Multiusos,Manualidades,,0,1,,1144010152,solucion-incasol-53-gal,products/solucion-incasol/530-01.jpg,products/solucion-incasol/530-02.jpg|products/solucion-incasol/530-03.jpg,ADHESIVO DE SOSTENIMIENTO RÁPIDO,Película flexible No mancha Unión inmediata Secado rápido,"Preparar: Superficies limpias, secas y sin grasa. 2. Aplicar: Aplicar uniforme con brocha, rodillo o espátula. 3. Secado: Tiempo abierto variable (minutos hasta 24 h). En exigentes aplicar dos capas con secado mínimo de 10 min. 4. Unir: Juntar y aplicar presión uniforme.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H317: Puede provocar reacción alérgica en la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para or,"P210: Mantener alejado de calor o chispas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P303+P361+P353: En caso de contac",1
CO-SO-550,Solucion Incasol,,Solucion Incasol 55 Gal,CO-SO,55 Gal,,Multiusos,Manualidades,,0,1,,1144010139,solucion-incasol-55-gal,products/solucion-incasol/550-01.jpg,products/solucion-incasol/550-02.jpg|products/solucion-incasol/550-03.jpg,ADHESIVO DE SOSTENIMIENTO RÁPIDO,Película flexible No mancha Unión inmediata Secado rápido,"Preparar: Superficies limpias, secas y sin grasa. 2. Aplicar: Aplicar uniforme con brocha, rodillo o espátula. 3. Secado: Tiempo abierto variable (minutos hasta 24 h). En exigentes aplicar dos capas con secado mínimo de 10 min. 4. Unir: Juntar y aplicar presión uniforme.",,,,GHS02|GHS07|GHS08|GHS09,H225: Líquido y vapores muy inflamables. H304: Puede ser mortal si se ingiere y entra en vías respiratorias. H315: Irrita la piel. H317: Puede provocar reacción alérgica en la piel. H336: Puede provocar somnolencia o vértigo. H410: Muy tóxico para or,"P210: Mantener alejado de calor o chispas. P261: Evitar vapores. P273: Evitar liberación al ambiente. P280: Usar protección. P301+P310: En caso de ingestión, llamar de inmediato a un médico. P331: No provocar vómito. P303+P361+P353: En caso de contac",1
AC-FL-040,Acuaflex,,Acuaflex 4 Gal,AC-FL,4 Gal,,colchones,,,0,1,,4k 1177050123,acuaflex-4-gal,products/acuaflex/040-01.jpg,products/acuaflex/040-02.jpg|products/acuaflex/040-03.jpg,ADHESIVO BASE AGUA PARA TAPICERÍA Y COLCHONES,Antihongos y bacterias Alto rendimiento Unión suave y flexible 100% base agua y no inflamable,"Preparar: Filtre el adhesivo antes de colocarlo en el vaso de la pistola. 2. Aplicar: Use pistola HVLP por gravedad a baja presión (30 a 40 psi). Aplique en ambas superficies en forma de rocío. 3. Secado: Not in source. 4. Unir: Junte las piezas en húmedo, entre 1 y 7 minutos tras la aplicación.",,,,,ð Producto no clasificado como peligroso según SGA,Manténgase fuera del alcance de los niños. Úsese en áreas ventiladas. Evite el contacto prolongado con los ojos y la piel,
AC-FL-55gal,Acuaflex,,Acuaflex 5.5 gal,AC-FL,5.5 gal,,colchones,,,0,1,,20k 1177050330,acuaflex-5-5-gal,products/acuaflex/55gal-01.jpg,products/acuaflex/55gal-02.jpg|products/acuaflex/55gal-03.jpg,ADHESIVO BASE AGUA PARA TAPICERÍA Y COLCHONES,Antihongos y bacterias Alto rendimiento Unión suave y flexible 100% base agua y no inflamable,"Preparar: Filtre el adhesivo antes de colocarlo en el vaso de la pistola. 2. Aplicar: Use pistola HVLP por gravedad a baja presión (30 a 40 psi). Aplique en ambas superficies en forma de rocío. 3. Secado: Not in source. 4. Unir: Junte las piezas en húmedo, entre 1 y 7 minutos tras la aplicación.",,,,,ð Producto no clasificado como peligroso según SGA,Manténgase fuera del alcance de los niños. Úsese en áreas ventiladas. Evite el contacto prolongado con los ojos y la piel,
